route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
LTFRB_PUJ2083,724594,725117,,,,,0,
LTFRB_PUJ1802,724594,725118,,,,,0,
LTFRB_PUB1048,724594,725119,,,,,0,
LTFRB_PUJ2127,724594,725120,,,,,0,
LTFRB_PUB1025,724594,725121,,,,,0,
LTFRB_PUJ2440,724594,725122,,,,,0,
LTFRB_PUJ1112,724594,725123,,,,,0,
LTFRB_PUB1187,724594,725124,,,,,0,
LTFRB_PUJ1917,724594,725125,,,,,0,
LTFRB_PUB1141,724594,725126,,,,,0,
LTFRB_PUJ1534,724594,725127,,,,,0,
LTFRB_PUJ2256,724594,725128,,,,,0,
LTFRB_PUJ1920,724594,725129,,,,,0,
LTFRB_PUJ2102,724594,725130,,,,,0,
LTFRB_PUB1033,724594,725131,,,,,0,
LTFRB_PUJ2142,724594,725132,,,,,0,
LTFRB_PUJ2544,724594,725133,,,,,0,
LTFRB_PUJ1761,724594,725134,,,,,0,
LTFRB_PUJ2130,724594,725135,,,,,0,
LTFRB_PUJ2353,724594,725136,,,,,0,
LTFRB_PUJ1625,724594,725137,,,,,0,
LTFRB_PUJ2118,724594,725138,,,,,0,
LTFRB_PUB1154,724594,725139,,,,,0,
LTFRB_PUJ1516,724594,725140,,,,,0,
LTFRB_PUJ1932,724594,725141,,,,,0,
LTFRB_PUJ2537,724594,725142,,,,,0,
LTFRB_PUJ1402,724594,725143,,,,,0,
LTFRB_PUJ2188,724594,725144,,,,,0,
LTFRB_PUJ1842,724594,725145,,,,,0,
LTFRB_PUJ1955,724594,725146,,,,,0,
LTFRB_PUJ1041,724594,725147,,,,,0,
LTFRB_PUJ1724,724594,725148,,,,,0,
LTFRB_PUJ2043,724594,725149,,,,,0,
LTFRB_PUJ2490,724594,725150,,,,,0,
LTFRB_PUJ1095,724594,725151,,,,,0,
LTFRB_PUJ1697,724594,725152,,,,,0,
LTFRB_PUJ1482,724594,725153,,,,,0,
LTFRB_PUB1133,724594,725154,,,,,0,
LTFRB_PUJ1903,724594,725155,,,,,0,
LTFRB_PUJ2356,724594,725156,,,,,0,
LTFRB_PUB1163,724594,725157,,,,,0,
LTFRB_PUJ2570,724594,725158,,,,,0,
LTFRB_PUJ2257,724594,725159,,,,,0,
LTFRB_PUJ1220,724594,725160,,,,,0,
LTFRB_PUJ1405,724594,725161,,,,,0,
LTFRB_PUJ2450,724594,725162,,,,,0,
LTFRB_PUJ1802,724594,725163,,,,,0,
LTFRB_PUJ2247,724594,725164,,,,,0,
LTFRB_PUB1155,724594,725165,,,,,0,
LTFRB_PUJ2305,724594,725166,,,,,0,
LTFRB_PUJ1693,724594,725167,,,,,0,
LTFRB_PUJ1030,724594,725168,,,,,0,
LTFRB_PUJ1688,724594,725169,,,,,0,
LTFRB_PUJ2578,724594,725170,,,,,0,
LTFRB_PUJ1497,724594,725171,,,,,0,
LTFRB_PUJ2227,724594,725172,,,,,0,
LTFRB_PUJ1501,724594,725173,,,,,0,
LTFRB_PUJ1554,724594,725174,,,,,0,
LTFRB_PUJ1447,724594,725175,,,,,0,
LTFRB_PUJ1607,724594,725176,,,,,0,
LTFRB_PUJ1332,724594,725177,,,,,0,
LTFRB_PUJ1046,724594,725178,,,,,0,
LTFRB_PUJ2279,724594,725179,,,,,0,
LTFRB_PUB1082,724594,725180,,,,,0,
LTFRB_PUJ1106,724594,725181,,,,,0,
LTFRB_PUJ2331,724594,725182,,,,,0,
LTFRB_PUJ1520,724594,725183,,,,,0,
LTFRB_PUJ1687,724594,725184,,,,,0,
LTFRB_PUB1045,724594,725185,,,,,0,
LTFRB_PUJ1989,724594,725186,,,,,0,
LTFRB_PUJ1418,724594,725187,,,,,0,
LTFRB_PUJ1971,724594,725188,,,,,0,
LTFRB_PUJ2079,724594,725189,,,,,0,
LTFRB_PUJ2032,724594,725190,,,,,0,
LTFRB_PUJ1874,724594,725191,,,,,0,
LTFRB_PUJ1427,724594,725192,,,,,0,
LTFRB_PUJ1239,724594,725193,,,,,0,
LTFRB_PUB1103,724594,725194,,,,,0,
LTFRB_PUJ2426,724594,725195,,,,,0,
LTFRB_PUJ1895,724594,725196,,,,,0,
LTFRB_PUJ2246,724594,725197,,,,,0,
LTFRB_PUB1191,724594,725198,,,,,0,
LTFRB_PUJ1837,724594,725199,,,,,0,
LTFRB_PUJ1282,724594,725200,,,,,0,
LTFRB_PUJ2124,724594,725201,,,,,0,
LTFRB_PUJ1994,724594,725202,,,,,0,
LTFRB_PUJ1561,724594,725203,,,,,0,
LTFRB_PUJ1912,724594,725204,,,,,0,
LTFRB_PUJ1449,724594,725205,,,,,0,
LTFRB_PUJ2376,724594,725206,,,,,0,
LTFRB_PUJ2065,724594,725207,,,,,0,
LTFRB_PUJ2510,724594,725208,,,,,0,
LTFRB_PUJ1251,724594,725209,,,,,0,
LTFRB_PUJ1040,724594,725210,,,,,0,
LTFRB_PUJ1385,724594,725211,,,,,0,
LTFRB_PUJ2535,724594,725212,,,,,0,
LTFRB_PUJ1988,724594,725213,,,,,0,
LTFRB_PUJ2384,724594,725214,,,,,0,
LTFRB_PUJ1630,724594,725215,,,,,0,
LTFRB_PUJ2346,724594,725216,,,,,0,
LTFRB_PUB1107,724594,725217,,,,,0,
LTFRB_PUJ2400,724594,725218,,,,,0,
LTFRB_PUJ1224,724594,725219,,,,,0,
LTFRB_PUJ1253,724594,725220,,,,,0,
LTFRB_PUJ1583,724594,725221,,,,,0,
LTFRB_PUJ1853,724594,725222,,,,,0,
LTFRB_PUJ1667,724594,725223,,,,,0,
LTFRB_PUJ1559,724594,725224,,,,,0,
LTFRB_PUJ1811,724594,725225,,,,,0,
LTFRB_PUJ2340,724594,725226,,,,,0,
LTFRB_PUJ1286,724594,725227,,,,,0,
LTFRB_PUJ2472,724594,725228,,,,,0,
LTFRB_PUJ2412,724594,725229,,,,,0,
LTFRB_PUJ1372,724594,725230,,,,,0,
LTFRB_PUJ1258,724594,725231,,,,,0,
LTFRB_PUJ1252,724594,725232,,,,,0,
LTFRB_PUJ1602,724594,725233,,,,,0,
LTFRB_PUJ1682,724594,725234,,,,,0,
LTFRB_PUJ2442,724594,725235,,,,,0,
LTFRB_PUB1041,724594,725236,,,,,0,
LTFRB_PUJ2597,724594,725237,,,,,0,
LTFRB_PUJ1708,724594,725238,,,,,0,
LTFRB_PUB1093,724594,725239,,,,,0,
LTFRB_PUJ2582,724594,725240,,,,,0,
LTFRB_PUJ1590,724594,725241,,,,,0,
LTFRB_PUJ1278,724594,725242,,,,,0,
LTFRB_PUJ1206,724594,725243,,,,,0,
LTFRB_PUJ2511,724594,725244,,,,,0,
LTFRB_PUJ1211,724594,725245,,,,,0,
LTFRB_PUJ1203,724594,725246,,,,,0,
LTFRB_PUJ1522,724594,725247,,,,,0,
LTFRB_PUB1002,724594,725248,,,,,0,
LTFRB_PUJ1696,724594,725249,,,,,0,
LTFRB_PUJ1838,724594,725250,,,,,0,
LTFRB_PUJ2453,724594,725251,,,,,0,
LTFRB_PUJ1545,724594,725252,,,,,0,
LTFRB_PUB1007,724594,725253,,,,,0,
LTFRB_PUJ1878,724594,725254,,,,,0,
LTFRB_PUJ2140,724594,725255,,,,,0,
LTFRB_PUJ2253,724594,725256,,,,,0,
LTFRB_PUJ2294,724594,725257,,,,,0,
LTFRB_PUJ2574,724594,725258,,,,,0,
LTFRB_PUJ2287,724594,725259,,,,,0,
LTFRB_PUJ1264,724594,725260,,,,,0,
LTFRB_PUJ1023,724594,725261,,,,,0,
LTFRB_PUB1090,724594,725262,,,,,0,
LTFRB_PUJ1103,724594,725263,,,,,0,
LTFRB_PUJ2522,724594,725264,,,,,0,
LTFRB_PUB1159,724594,725265,,,,,0,
LTFRB_PUJ1426,724594,725266,,,,,0,
LTFRB_PUJ2205,724594,725267,,,,,0,
LTFRB_PUJ1289,724594,725268,,,,,0,
LTFRB_PUJ2484,724594,725269,,,,,0,
LTFRB_PUB1184,724594,725270,,,,,0,
LTFRB_PUJ2506,724594,725271,,,,,0,
LTFRB_PUJ2497,724594,725272,,,,,0,
LTFRB_PUJ1963,724594,725273,,,,,0,
LTFRB_PUJ2469,724594,725274,,,,,0,
LTFRB_PUJ1487,724594,725275,,,,,0,
LTFRB_PUJ1325,724594,725276,,,,,0,
LTFRB_PUJ1622,724594,725277,,,,,0,
LTFRB_PUJ1246,724594,725278,,,,,0,
LTFRB_PUJ1882,724594,725279,,,,,0,
LTFRB_PUB1029,724594,725280,,,,,0,
LTFRB_PUB1148,724594,725281,,,,,0,
LTFRB_PUJ2471,724594,725282,,,,,0,
LTFRB_PUB1195,724594,725283,,,,,0,
LTFRB_PUJ1598,724594,725284,,,,,0,
LTFRB_PUJ1626,724594,725285,,,,,0,
LTFRB_PUB1132,724594,725286,,,,,0,
LTFRB_PUJ1563,724594,725287,,,,,0,
LTFRB_PUJ2034,724594,725288,,,,,0,
LTFRB_PUJ1311,724594,725289,,,,,0,
LTFRB_PUJ1721,724594,725290,,,,,0,
LTFRB_PUJ1795,724594,725291,,,,,0,
LTFRB_PUJ1351,724594,725292,,,,,0,
LTFRB_PUJ2004,724594,725293,,,,,0,
LTFRB_PUJ1146,724594,725294,,,,,0,
LTFRB_PUJ2336,724594,725295,,,,,0,
LTFRB_PUJ1435,724594,725296,,,,,0,
LTFRB_PUJ1950,724594,725297,,,,,0,
LTFRB_PUJ1843,724594,725298,,,,,0,
LTFRB_PUJ1063,724594,725299,,,,,0,
LTFRB_PUJ2234,724594,725300,,,,,0,
LTFRB_PUB1177,724594,725301,,,,,0,
LTFRB_PUJ1794,724594,725302,,,,,0,
LTFRB_PUJ2004,724594,725303,,,,,0,
LTFRB_PUJ1262,724594,725304,,,,,0,
LTFRB_PUJ1798,724594,725305,,,,,0,
LTFRB_PUJ2525,724594,725306,,,,,0,
LTFRB_PUJ1132,724594,725307,,,,,0,
LTFRB_PUJ2223,724594,725308,,,,,0,
LTFRB_PUJ2311,724594,725309,,,,,0,
LTFRB_PUJ2081,724594,725310,,,,,0,
LTFRB_PUJ1670,724594,725311,,,,,0,
LTFRB_PUJ2235,724594,725312,,,,,0,
LTFRB_PUJ1053,724594,725313,,,,,0,
LTFRB_PUB1026,724594,725314,,,,,0,
LTFRB_PUJ2378,724594,725315,,,,,0,
LTFRB_PUJ2129,724594,725316,,,,,0,
LTFRB_PUJ2266,724594,725317,,,,,0,
LTFRB_PUB1016,724594,725318,,,,,0,
LTFRB_PUJ1557,724594,725319,,,,,0,
LTFRB_PUB1069,724594,725320,,,,,0,
LTFRB_PUJ1144,724594,725321,,,,,0,
LTFRB_PUJ1295,724594,725322,,,,,0,
LTFRB_PUJ1157,724594,725323,,,,,0,
LTFRB_PUJ1894,724594,725324,,,,,0,
LTFRB_PUJ1113,724594,725325,,,,,0,
LTFRB_PUJ1003,724594,725326,,,,884338,0,
LTFRB_PUJ1550,724594,725327,,,,,0,
LTFRB_PUJ1507,724594,725328,,,,,0,
LTFRB_PUJ1664,724594,725329,,,,,0,
LTFRB_PUJ2329,724594,725330,,,,,0,
LTFRB_PUJ1960,724594,725331,,,,,0,
LTFRB_PUJ2055,724594,725332,,,,,0,
LTFRB_PUJ1661,724594,725333,,,,,0,
LTFRB_PUB1183,724594,725334,,,,,0,
LTFRB_PUB1063,724594,725335,,,,,0,
LTFRB_PUJ2082,724594,725336,,,,,0,
LTFRB_PUJ1788,724594,725337,,,,,0,
LTFRB_PUJ2056,724594,725338,,,,,0,
LTFRB_PUJ2318,724594,725339,,,,,0,
LTFRB_PUJ1215,724594,725340,,,,,0,
LTFRB_PUJ1974,724594,725341,,,,,0,
LTFRB_PUJ1371,724594,725342,,,,,0,
LTFRB_PUJ1288,724594,725343,,,,,0,
LTFRB_PUJ1781,724594,725344,,,,,0,
LTFRB_PUJ1993,724594,725345,,,,,0,
LTFRB_PUJ1019,724594,725346,,,,,0,
LTFRB_PUJ1430,724594,725347,,,,,0,
LTFRB_PUJ1353,724594,725348,,,,,0,
LTFRB_PUJ1533,724594,725349,,,,,0,
LTFRB_PUJ1567,724594,725350,,,,,0,
LTFRB_PUJ1655,724594,725351,,,,,0,
LTFRB_PUJ1591,724594,725352,,,,,0,
LTFRB_PUJ1948,724594,725353,,,,,0,
LTFRB_PUJ1228,724594,725354,,,,,0,
LTFRB_PUJ1962,724594,725355,,,,,0,
LTFRB_PUJ2074,724594,725356,,,,,0,
LTFRB_PUB1098,724594,725357,,,,,0,
LTFRB_PUJ2361,724594,725358,,,,,0,
LTFRB_PUJ2228,724594,725359,,,,,0,
LTFRB_PUJ2446,724594,725360,,,,,0,
LTFRB_PUB1139,724594,725361,,,,,0,
LTFRB_PUJ1540,724594,725362,,,,,0,
LTFRB_PUJ2058,724594,725363,,,,,0,
LTFRB_PUJ1207,724594,725364,,,,,0,
LTFRB_PUJ2573,724594,725365,,,,,0,
LTFRB_PUJ2094,724594,725366,,,,,0,
LTFRB_PUJ1104,724594,725367,,,,,0,
LTFRB_PUJ2495,724594,725368,,,,,0,
LTFRB_PUJ2459,724594,725369,,,,,0,
LTFRB_PUB1144,724594,725370,,,,,0,
LTFRB_PUJ2602,724594,725371,,,,,0,
LTFRB_PUJ1128,724594,725372,,,,,0,
LTFRB_PUJ2335,724594,725373,,,,,0,
LTFRB_PUJ2332,724594,725374,,,,,0,
LTFRB_PUB1051,724594,725375,,,,,0,
LTFRB_PUJ1084,724594,725376,,,,,0,
LTFRB_PUJ1645,724594,725377,,,,,0,
LTFRB_PUB1120,724594,725378,,,,,0,
LTFRB_PUJ2591,724594,725379,,,,,0,
LTFRB_PUJ2073,724594,725380,,,,,0,
LTFRB_PUB1009,724594,725381,,,,,0,
LTFRB_PUJ1323,724594,725382,,,,,0,
LTFRB_PUJ1004,724594,725383,,,,881760,0,
LTFRB_PUJ2423,724594,725384,,,,,0,
LTFRB_PUJ1360,724594,725385,,,,,0,
LTFRB_PUJ1277,724594,725386,,,,,0,
LTFRB_PUJ1721,724594,725387,,,,,0,
LTFRB_PUJ1995,724594,725388,,,,,0,
LTFRB_PUJ2274,724594,725389,,,,,0,
LTFRB_PUJ1805,724594,725390,,,,,0,
LTFRB_PUJ2267,724594,725391,,,,,0,
LTFRB_PUJ2549,724594,725392,,,,,0,
LTFRB_PUJ1519,724594,725393,,,,,0,
LTFRB_PUJ1857,724594,725394,,,,,0,
LTFRB_PUJ2348,724594,725395,,,,,0,
LTFRB_PUJ1366,724594,725396,,,,,0,
LTFRB_PUJ1315,724594,725397,,,,,0,
LTFRB_PUJ2507,724594,725398,,,,,0,
LTFRB_PUJ2498,724594,725399,,,,,0,
LTFRB_PUJ1407,724594,725400,,,,,0,
LTFRB_PUJ1107,724594,725401,,,,,0,
LTFRB_PUJ2288,724594,725402,,,,,0,
LTFRB_PUB1110,724594,725403,,,,,0,
LTFRB_PUJ1066,724594,725404,,,,,0,
LTFRB_PUJ1352,724594,725405,,,,,0,
LTFRB_PUJ2010,724594,725406,,,,,0,
LTFRB_PUJ2258,724594,725407,,,,,0,
LTFRB_PUJ1742,724594,725408,,,,882266,0,
LTFRB_PUJ1631,724594,725409,,,,,0,
LTFRB_PUJ2042,724594,725410,,,,,0,
LTFRB_PUJ2296,724594,725411,,,,,0,
LTFRB_PUJ1077,724594,725412,,,,,0,
LTFRB_PUJ1199,724594,725413,,,,,0,
LTFRB_PUJ1914,724594,725414,,,,,0,
LTFRB_PUJ1750,724594,725415,,,,,0,
LTFRB_PUJ2150,724594,725416,,,,,0,
LTFRB_PUJ2030,724594,725417,,,,,0,
LTFRB_PUJ1002,724594,725418,,,,884332,0,
LTFRB_PUJ2504,724594,725419,,,,,0,
LTFRB_PUJ2363,724594,725420,,,,884117,0,
LTFRB_PUJ1088,724594,725421,,,,,0,
LTFRB_PUJ2040,724594,725422,,,,,0,
LTFRB_PUJ2111,724594,725423,,,,,0,
LTFRB_PUB1097,724594,725424,,,,,0,
LTFRB_PUB1137,724594,725425,,,,,0,
LTFRB_PUJ1672,724594,725426,,,,,0,
LTFRB_PUJ2399,724594,725427,,,,,0,
LTFRB_PUJ1763,724594,725428,,,,,0,
LTFRB_PUJ2327,724594,725429,,,,,0,
LTFRB_PUJ1777,724594,725430,,,,,0,
LTFRB_PUJ1771,724594,725431,,,,,0,
LTFRB_PUJ1990,724594,725432,,,,,0,
LTFRB_PUJ2411,724594,725433,,,,,0,
LTFRB_PUJ1365,724594,725434,,,,,0,
LTFRB_PUJ2342,724594,725435,,,,,0,
LTFRB_PUJ1719,724594,725436,,,,,0,
LTFRB_PUJ2119,724594,725437,,,,,0,
LTFRB_PUJ1318,724594,725438,,,,,0,
LTFRB_PUJ1491,724594,725439,,,,,0,
LTFRB_PUB1118,724594,725440,,,,,0,
LTFRB_PUJ1085,724594,725441,,,,,0,
LTFRB_PUJ2110,724594,725442,,,,,0,
LTFRB_PUJ2604,724594,725443,,,,,0,
LTFRB_PUJ2326,724594,725444,,,,,0,
LTFRB_PUJ2405,724594,725445,,,,,0,
LTFRB_PUJ1703,724594,725446,,,,,0,
LTFRB_PUJ1899,724594,725447,,,,,0,
LTFRB_PUJ1658,724594,725448,,,,,0,
LTFRB_PUJ1877,724594,725449,,,,,0,
LTFRB_PUJ2039,724594,725450,,,,,0,
LTFRB_PUJ2481,724594,725451,,,,,0,
LTFRB_PUJ1073,724594,725452,,,,,0,
LTFRB_PUJ2398,724594,725453,,,,,0,
LTFRB_PUJ2190,724594,725454,,,,,0,
LTFRB_PUJ2379,724594,725455,,,,,0,
LTFRB_PUJ2166,724594,725456,,,,,0,
LTFRB_PUJ2339,724594,725457,,,,,0,
LTFRB_PUJ1677,724594,725458,,,,,0,
LTFRB_PUJ2527,724594,725459,,,,,0,
LTFRB_PUJ1743,724594,725460,,,,,0,
LTFRB_PUJ1804,724594,725461,,,,,0,
LTFRB_PUJ2364,724594,725462,,,,884221,0,
LTFRB_PUJ1356,724594,725463,,,,,0,
LTFRB_PUJ2249,724594,725464,,,,,0,
LTFRB_PUJ1880,724594,725465,,,,,0,
LTFRB_PUJ1611,724594,725466,,,,,0,
LTFRB_PUJ1786,724594,725467,,,,,0,
LTFRB_PUJ1732,724594,725468,,,,,0,
LTFRB_PUJ1512,724594,725469,,,,,0,
LTFRB_PUJ1051,724594,725470,,,,,0,
LTFRB_PUJ1232,724594,725471,,,,,0,
LTFRB_PUJ1118,724594,725472,,,,,0,
LTFRB_PUJ1291,724594,725473,,,,,0,
LTFRB_PUJ2394,724594,725474,,,,,0,
LTFRB_PUJ1886,724594,725475,,,,,0,
LTFRB_PUJ1468,724594,725476,,,,,0,
LTFRB_PUJ2345,724594,725477,,,,,0,
LTFRB_PUJ2107,724594,725478,,,,,0,
LTFRB_PUJ2290,724594,725479,,,,,0,
LTFRB_PUB1102,724594,725480,,,,,0,
LTFRB_PUJ1024,724594,725481,,,,,0,
LTFRB_PUJ2069,724594,725482,,,,,0,
LTFRB_PUJ1460,724594,725483,,,,,0,
LTFRB_PUJ1331,724594,725484,,,,,0,
LTFRB_PUJ1079,724594,725485,,,,,0,
LTFRB_PUJ1124,724594,725486,,,,,0,
LTFRB_PUJ1671,724594,725487,,,,,0,
LTFRB_PUJ2424,724594,725489,,,,,0,
LTFRB_PUJ2483,724594,725490,,,,,0,
LTFRB_PUB1104,724594,725491,,,,,0,
LTFRB_PUJ1148,724594,725492,,,,,0,
LTFRB_PUJ1831,724594,725493,,,,,0,
LTFRB_PUJ2155,724594,725494,,,,,0,
LTFRB_PUJ2482,724594,725495,,,,,0,
LTFRB_PUB1091,724594,725496,,,,,0,
LTFRB_PUJ2401,724594,725497,,,,,0,
LTFRB_PUJ2403,724594,725498,,,,,0,
LTFRB_PUJ1038,724594,725499,,,,,0,
LTFRB_PUJ1161,724594,725500,,,,,0,
LTFRB_PUJ1328,724594,725501,,,,,0,
LTFRB_PUJ1199,724594,725502,,,,,0,
LTFRB_PUJ1456,724594,725503,,,,,0,
LTFRB_PUJ1738,724594,725504,,,,,0,
LTFRB_PUJ1104,724594,725505,,,,,0,
LTFRB_PUJ1237,724594,725506,,,,,0,
LTFRB_PUJ1090,724594,725507,,,,,0,
LTFRB_PUJ1464,724594,725508,,,,,0,
LTFRB_PUJ2199,724594,725509,,,,,0,
LTFRB_PUB1020,724594,725510,,,,,0,
LTFRB_PUJ2438,724594,725511,,,,,0,
LTFRB_PUJ2036,724594,725512,,,,,0,
LTFRB_PUJ2449,724594,725513,,,,,0,
LTFRB_PUJ2240,724594,725514,,,,,0,
LTFRB_PUJ2160,724594,725515,,,,,0,
LTFRB_PUJ2533,724594,725516,,,,,0,
LTFRB_PUJ2179,724594,725517,,,,,0,
LTFRB_PUJ1270,724594,725518,,,,,0,
LTFRB_PUB1037,724594,725519,,,,,0,
LTFRB_PUB1072,724594,725520,,,,,0,
LTFRB_PUJ1354,724594,725521,,,,,0,
LTFRB_PUJ1386,724594,725522,,,,,0,
LTFRB_PUJ1965,724594,725523,,,,,0,
LTFRB_PUJ1305,724594,725524,,,,,0,
LTFRB_PUJ1015,724594,725525,,,,,0,
LTFRB_PUJ1317,724594,725526,,,,,0,
LTFRB_PUJ1045,724594,725527,,,,,0,
LTFRB_PUJ2316,724594,725528,,,,,0,
LTFRB_PUJ1167,724594,725529,,,,,0,
LTFRB_PUJ2158,724594,725530,,,,,0,
LTFRB_PUJ2518,724594,725531,,,,,0,
LTFRB_PUJ2425,724594,725532,,,,,0,
LTFRB_PUJ1577,724594,725533,,,,,0,
LTFRB_PUJ1409,724594,725534,,,,,0,
LTFRB_PUJ1549,724594,725535,,,,,0,
LTFRB_PUJ2231,724594,725536,,,,,0,
LTFRB_PUJ1966,724594,725537,,,,,0,
LTFRB_PUJ1816,724594,725538,,,,,0,
LTFRB_PUJ1765,724594,725539,,,,,0,
LTFRB_PUJ1298,724594,725540,,,,,0,
LTFRB_PUJ1634,724594,725541,,,,,0,
LTFRB_PUJ1573,724594,725542,,,,,0,
LTFRB_PUJ1498,724594,725543,,,,,0,
LTFRB_PUJ2203,724594,725544,,,,,0,
LTFRB_PUJ2315,724594,725545,,,,,0,
LTFRB_PUJ1436,724594,725546,,,,,0,
LTFRB_PUJ1227,724594,725547,,,,,0,
LTFRB_PUB1065,724594,725548,,,,,0,
LTFRB_PUJ1396,724594,725549,,,,,0,
LTFRB_PUJ1508,724594,725550,,,,,0,
LTFRB_PUJ2457,724594,725551,,,,,0,
LTFRB_PUB1028,724594,725552,,,,,0,
LTFRB_PUJ1868,724594,725553,,,,,0,
LTFRB_PUJ1949,724594,725554,,,,,0,
LTFRB_PUJ2270,724594,725555,,,,,0,
LTFRB_PUJ1374,724594,725556,,,,,0,
LTFRB_PUJ1131,724594,725557,,,,,0,
LTFRB_PUJ2125,724594,725558,,,,,0,
LTFRB_PUJ2033,724594,725559,,,,,0,
LTFRB_PUJ1031,724594,725560,,,,,0,
LTFRB_PUJ1876,724594,725561,,,,,0,
LTFRB_PUJ1110,724594,725562,,,,,0,
LTFRB_PUJ2433,724594,725563,,,,,0,
LTFRB_PUJ1494,724594,725564,,,,,0,
LTFRB_PUJ1492,724594,725565,,,,,0,
LTFRB_PUJ1724,724594,725566,,,,,0,
LTFRB_PUJ2147,724594,725567,,,,,0,
LTFRB_PUJ2152,724594,725568,,,,,0,
LTFRB_PUB1058,724594,725569,,,,,0,
LTFRB_PUJ1628,724594,725570,,,,,0,
LTFRB_PUJ2556,724594,725571,,,,,0,
LTFRB_PUJ2300,724594,725572,,,,,0,
LTFRB_PUJ1474,724594,725574,,,,,0,
LTFRB_PUJ2262,724594,725575,,,,,0,
LTFRB_PUJ1218,724594,725576,,,,,0,
LTFRB_PUJ1752,724594,725577,,,,,0,
LTFRB_PUJ2087,724594,725578,,,,,0,
LTFRB_PUB1160,724594,725579,,,,,0,
LTFRB_PUJ1651,724594,725580,,,,,0,
LTFRB_PUJ1069,724594,725581,,,,,0,
LTFRB_PUJ2456,724594,725582,,,,,0,
LTFRB_PUJ2113,724594,725583,,,,,0,
LTFRB_PUJ1749,724594,725584,,,,,0,
LTFRB_PUJ2502,724594,725585,,,,,0,
LTFRB_PUJ2561,724594,725586,,,,,0,
LTFRB_PUJ1488,724594,725587,,,,,0,
LTFRB_PUJ2192,724594,725588,,,,,0,
LTFRB_PUJ1432,724594,725589,,,,,0,
LTFRB_PUJ1149,724594,725590,,,,,0,
LTFRB_PUJ2175,724594,725591,,,,,0,
LTFRB_PUJ1978,724594,725592,,,,,0,
LTFRB_PUJ1455,724594,725593,,,,,0,
LTFRB_PUJ1221,724594,725594,,,,,0,
LTFRB_PUB1080,724594,725595,,,,,0,
LTFRB_PUB1155,724594,725596,,,,,0,
LTFRB_PUJ2037,724594,725597,,,,,0,
LTFRB_PUJ1527,724594,725598,,,,,0,
LTFRB_PUJ1383,724594,725599,,,,,0,
LTFRB_PUJ2277,724594,725600,,,,,0,
LTFRB_PUB1031,724594,725601,,,,,0,
LTFRB_PUJ1016,724594,725602,,,,,0,
LTFRB_PUJ1121,724594,725603,,,,,0,
LTFRB_PUJ1659,724594,725604,,,,,0,
LTFRB_PUB1111,724594,725605,,,,,0,
LTFRB_PUJ1257,724594,725606,,,,,0,
LTFRB_PUJ1346,724594,725607,,,,,0,
LTFRB_PUJ1413,724594,725608,,,,,0,
LTFRB_PUJ1840,724594,725609,,,,,0,
LTFRB_PUJ1821,724594,725610,,,,,0,
LTFRB_PUB1030,724594,725611,,,,,0,
LTFRB_PUJ1588,724594,725612,,,,,0,
LTFRB_PUJ2389,724594,725613,,,,,0,
LTFRB_PUJ2528,724594,725614,,,,,0,
LTFRB_PUJ2186,724594,725615,,,,,0,
LTFRB_PUJ1613,724594,725616,,,,,0,
LTFRB_PUJ2121,724594,725617,,,,,0,
LTFRB_PUB1039,724594,725618,,,,,0,
LTFRB_PUJ2422,724594,725619,,,,,0,
LTFRB_PUJ1155,724594,725620,,,,,0,
LTFRB_PUJ1310,724594,725621,,,,,0,
LTFRB_PUJ2514,724594,725622,,,,,0,
LTFRB_PUJ1140,724594,725623,,,,,0,
LTFRB_PUJ1599,724594,725624,,,,,0,
LTFRB_PUJ1297,724594,725625,,,,,0,
LTFRB_PUJ1839,724594,725626,,,,,0,
LTFRB_PUJ1321,724594,725627,,,,,0,
LTFRB_PUJ1869,724594,725628,,,,,0,
LTFRB_PUJ1905,724594,725629,,,,,0,
LTFRB_PUJ2439,724594,725630,,,,,0,
LTFRB_PUJ2420,724594,725631,,,,,0,
LTFRB_PUJ2521,724594,725632,,,,,0,
LTFRB_PUJ1673,724594,725633,,,,,0,
LTFRB_PUJ1596,724594,725634,,,,,0,
LTFRB_PUJ1677,724594,725635,,,,,0,
LTFRB_PUJ2131,724594,725636,,,,,0,
LTFRB_PUJ2029,724594,725637,,,,,0,
LTFRB_PUJ2359,724594,725638,,,,,0,
LTFRB_PUJ2132,724594,725639,,,,,0,
LTFRB_PUB1055,724594,725640,,,,,0,
LTFRB_PUJ1486,724594,725641,,,,,0,
LTFRB_PUJ1236,724594,725642,,,,,0,
LTFRB_PUJ1184,724594,725643,,,,,0,
LTFRB_PUJ1094,724594,725644,,,,,0,
LTFRB_PUJ2493,724594,725645,,,,,0,
LTFRB_PUB1042,724594,725646,,,,,0,
LTFRB_PUJ1665,724594,725647,,,,,0,
LTFRB_PUJ1229,724594,725648,,,,,0,
LTFRB_PUJ1268,724594,725649,,,,,0,
LTFRB_PUJ2196,724594,725650,,,,,0,
LTFRB_PUJ1347,724594,725651,,,,,0,
LTFRB_PUJ1388,724594,725652,,,,,0,
LTFRB_PUJ1502,724594,725653,,,,,0,
LTFRB_PUJ2054,724594,725654,,,,,0,
LTFRB_PUJ2221,724594,725655,,,,,0,
LTFRB_PUJ2470,724594,725656,,,,,0,
